Customer ID,Recency,Frequency,Monetary,Avg_Order_Value,Predicted_LTV,Segment,Order Date,City,Category
CM-12115,9,7,1661.6100000000001,237.37285714285716,1655.771419999998,At Risk,2018-12-22,New York City,Technology
JP-15460,38,15,1669.135,111.27566666666667,1654.3929999999991,At Risk,2018-11-23,Oceanside,Office Supplies
DK-12985,8,8,1687.04,210.88,1653.322197999999,At Risk,2018-12-23,Henderson,Office Supplies
PJ-19015,135,7,1677.536,239.648,1646.5041559999984,At Risk,2018-08-18,Santa Ana,Furniture
CC-12475,40,13,1659.438,127.64907692307693,1646.3854199999978,At Risk,2018-11-21,New York City,Office Supplies
MO-17800,105,11,1687.0269999999998,153.3660909090909,1643.5842200000009,At Risk,2018-09-17,New York City,Furniture
TB-21250,350,19,1602.376,84.33557894736842,1635.165159999999,At Risk,2018-01-15,New York City,Office Supplies
MS-17710,414,15,1613.402,107.56013333333334,1590.8684700000003,At Risk,2017-11-12,Mesa,Office Supplies
CK-12760,83,14,1582.109,113.0077857142857,1588.1559399999983,At Risk,2018-10-09,Linden,Office Supplies
JL-15175,7,7,1571.523,224.5032857142857,1587.6930539999985,At Risk,2018-12-24,Columbia,Office Supplies
MC-18130,370,11,1581.9979999999998,143.81799999999998,1574.1987700000013,At Risk,2017-12-26,Monroe,Office Supplies
KB-16315,297,22,1569.464,71.33927272727273,1571.236180000002,At Risk,2018-03-09,Minneapolis,Office Supplies
ON-18715,411,15,1567.52,104.50133333333333,1568.9517499999995,At Risk,2017-11-15,Eagan,Office Supplies
MV-17485,28,15,1560.05,104.00333333333333,1548.6989,At Risk,2018-12-03,Arlington,Office Supplies
AH-10195,56,8,1587.452,198.4315,1546.6982649999982,At Risk,2018-11-05,Tamarac,Office Supplies
BF-11215,66,8,1585.162,198.14525,1546.6319399999986,At Risk,2018-10-26,Albuquerque,Office Supplies
GB-14530,63,20,1568.44,78.422,1546.4713900000008,At Risk,2018-10-29,Auburn,Office Supplies
GH-14485,388,3,1361.2440000000001,453.74800000000005,1542.739020000001,At Risk,2017-12-08,Richardson,Furniture
MB-17305,49,19,1548.702,81.51063157894737,1539.0439200000008,At Risk,2018-11-12,Akron,Office Supplies
BD-11725,94,10,1526.5,152.65,1533.5513300000002,At Risk,2018-09-28,Richmond,Furniture
AZ-10750,161,12,1622.0179999999998,135.16816666666665,1532.4796859999997,At Risk,2018-07-23,New York City,Office Supplies
BV-11245,335,14,1523.2730000000001,108.8052142857143,1531.661017999999,At Risk,2018-01-30,Des Moines,Office Supplies
JG-15805,224,9,1507.018,167.44644444444444,1527.34103,At Risk,2018-05-21,New York City,Office Supplies
ZD-21925,203,9,1493.944,165.99377777777778,1509.2040300000006,At Risk,2018-06-11,San Francisco,Office Supplies
BD-11620,70,8,1538.11,192.26375,1492.9335379999993,At Risk,2018-10-22,San Francisco,Office Supplies
CH-12070,691,4,1537.236,384.309,1491.085220000001,At Risk,2017-02-08,Raleigh,Office Supplies
CM-12190,9,7,1475.144,210.73485714285715,1484.7840599999995,At Risk,2018-12-22,Philadelphia,Office Supplies
KA-16525,37,11,1519.506,138.13690909090909,1483.749431999998,At Risk,2018-11-24,Ontario,Office Supplies
AB-10600,51,8,1515.862,189.48275,1483.6426749999994,At Risk,2018-11-10,Tucson,Office Supplies
LE-16810,22,9,1469.45,163.27222222222224,1480.2429299999992,At Risk,2018-12-09,Whittier,Office Supplies
BN-11515,10,17,1459.344,85.84376470588235,1475.0054899999998,At Risk,2018-12-21,Los Angeles,Office Supplies
DL-13315,23,17,1458.258,85.77988235294117,1473.8976500000003,At Risk,2018-12-08,New York City,Office Supplies
RM-19375,346,9,1453.474,161.4971111111111,1473.5410499999996,At Risk,2018-01-19,Houston,Office Supplies
AG-10525,845,9,1455.038,161.6708888888889,1471.7583299999997,At Risk,2016-09-07,Saint Petersburg,Office Supplies
TB-21055,120,17,1451.361,85.37417647058824,1461.2893700000016,At Risk,2018-09-02,Troy,Office Supplies
PB-19150,98,11,1456.95,132.45000000000002,1448.4699199999998,At Risk,2018-09-24,Los Angeles,Office Supplies
TD-20995,38,16,1434.5480000000002,89.65925000000001,1446.5558199999991,At Risk,2018-11-23,Lowell,Office Supplies
MB-18085,45,10,1428.231,142.8231,1445.1729099999993,At Risk,2018-11-16,Vineland,Office Supplies
NL-18310,59,10,1418.0900000000001,141.80900000000003,1438.4853499999986,At Risk,2018-11-02,Los Angeles,Office Supplies
AG-10495,79,14,1419.247,101.37478571428572,1435.0124850000016,At Risk,2018-10-13,Philadelphia,Office Supplies
RK-19300,120,8,1460.192,182.524,1431.7960339999993,At Risk,2018-09-02,Philadelphia,Office Supplies
KE-16420,27,12,1453.2812000000001,121.10676666666667,1429.1872259999986,At Risk,2018-12-04,Bristol,Office Supplies
RD-19720,22,20,1419.737,70.98685,1427.0634899999998,At Risk,2018-12-09,Daytona Beach,Office Supplies
CA-12310,14,11,1421.954,129.26854545454546,1427.049781999999,At Risk,2018-12-17,Cincinnati,Office Supplies
TT-21220,184,15,1427.0439999999999,95.13626666666666,1423.0316699999994,At Risk,2018-06-30,Houston,Office Supplies
GA-14725,6,22,1398.382,63.56281818181819,1419.6322499999994,At Risk,2018-12-25,Lorain,Office Supplies
PN-18775,31,13,1467.152,112.85784615384615,1408.9479669999994,At Risk,2018-11-30,New York City,Office Supplies
NG-18430,49,9,1395.9379999999999,155.1042222222222,1408.862769999998,At Risk,2018-11-12,Cincinnati,Office Supplies
CR-12820,86,7,1397.8724,199.69605714285714,1404.7672459999978,At Risk,2018-10-06,New York City,Office Supplies
DM-13525,482,10,1376.792,137.67919999999998,1393.3914900000007,At Risk,2017-09-05,Houston,Office Supplies
FG-14260,35,11,1383.144,125.74036363636364,1392.1790759999994,At Risk,2018-11-26,San Francisco,Office Supplies
SS-20140,16,21,1324.028,63.04895238095238,1391.1667799999998,At Risk,2018-12-15,Warwick,Office Supplies
JW-16075,462,7,1428.731,204.10442857142857,1390.944372,At Risk,2017-09-25,Philadelphia,Office Supplies
SP-20545,328,10,1306.086,130.6086,1374.4196960000004,At Risk,2018-02-06,New York City,Office Supplies
JS-15595,120,8,1417.654,177.20675,1371.205559999999,At Risk,2018-09-02,Los Angeles,Office Supplies
JE-15475,194,13,1388.682,106.8216923076923,1355.4213880000007,At Risk,2018-06-20,Troy,Office Supplies
BM-11785,219,14,1338.842,95.63157142857143,1354.609380000001,At Risk,2018-05-26,Columbus,Office Supplies
DM-12955,115,9,1322.034,146.89266666666668,1353.59989,At Risk,2018-09-07,Lincoln Park,Office Supplies
SB-20170,202,7,1348.02,192.5742857142857,1349.6512320000004,At Risk,2018-06-12,New York City,Office Supplies
MM-17260,169,6,1314.023,219.00383333333332,1349.4976100000003,At Risk,2018-07-15,Wilmington,Furniture
LM-17065,392,7,1346.774,192.3962857142857,1345.4527800000017,At Risk,2017-12-04,Springfield,Office Supplies
BF-11005,40,10,1333.88,133.388,1337.4789500000009,At Risk,2018-11-21,Pasadena,Office Supplies
SJ-20215,30,10,1341.036,134.1036,1335.8912899999987,At Risk,2018-12-01,Grand Prairie,Furniture
SJ-20500,254,7,1318.776,188.39657142857143,1333.013724,At Risk,2018-04-21,Houston,Office Supplies
MG-17695,556,7,1342.282,191.7545714285714,1331.4850100000021,At Risk,2017-06-23,Buffalo,Office Supplies
MT-18070,204,11,1319.4498,119.94998181818183,1305.9955900000011,At Risk,2018-06-10,Los Angeles,Office Supplies
MC-17575,28,11,1303.893,118.53572727272727,1301.912077999999,At Risk,2018-12-03,Cincinnati,Office Supplies
Co-12640,550,8,1300.076,162.5095,1294.0682000000002,At Risk,2017-06-29,Philadelphia,Office Supplies
DO-13435,134,13,1300.0315,100.00242307692308,1286.5239699999993,At Risk,2018-08-19,Pembroke Pines,Office Supplies
CL-11890,107,7,1262.0140000000001,180.28771428571432,1275.9817439999988,At Risk,2018-09-15,Everett,Office Supplies
LW-17125,206,5,1259.04,251.808,1272.563509999998,At Risk,2018-06-08,Norwich,Furniture
DO-13645,27,11,1267.316,115.21054545454545,1269.4497520000014,At Risk,2018-12-04,Los Angeles,Office Supplies
CS-11845,92,8,1278.954,159.86925,1268.8247299999994,At Risk,2018-09-30,Seattle,Office Supplies
SV-20815,77,6,1271.0900000000001,211.84833333333336,1265.9536239999989,At Risk,2018-10-15,Houston,Office Supplies
SC-20680,127,8,1254.64,156.83,1263.6182399999996,At Risk,2018-08-26,Columbus,Office Supplies
PS-18970,70,13,1278.639,98.35684615384615,1262.3244649999988,At Risk,2018-10-22,Chicago,Office Supplies
JR-15670,594,3,1156.658,385.55266666666665,1259.562719999999,At Risk,2017-05-16,Middletown,Office Supplies
MG-17875,117,7,1242.8329999999999,177.54757142857142,1256.410563999999,At Risk,2018-09-05,New York City,Office Supplies
TC-21475,154,11,1244.976,113.17963636363638,1256.043072999999,At Risk,2018-07-30,Columbus,Office Supplies
GM-14500,107,13,1255.682,96.59092307692308,1250.9152550000001,At Risk,2018-09-15,Providence,Office Supplies
GR-14560,1136,5,1284.38,256.87600000000003,1250.5953699999989,At Risk,2015-11-21,San Francisco,Office Supplies
PM-18940,387,4,1405.402,351.3505,1234.8603199999995,At Risk,2017-12-09,Jackson,Furniture
ME-18010,93,6,1256.944,209.49066666666667,1233.7023440000014,At Risk,2018-09-29,San Francisco,Office Supplies
MH-17620,156,6,1252.8,208.79999999999998,1229.8632800000012,At Risk,2018-07-28,San Francisco,Office Supplies
ER-13855,422,5,1245.788,249.1576,1226.29308,At Risk,2017-11-04,Saint Paul,Office Supplies
DW-13585,243,10,1204.854,120.4854,1216.8163360000015,At Risk,2018-05-02,Columbus,Office Supplies
TB-21595,286,5,1240.871,248.1742,1213.8486099999996,At Risk,2018-03-20,Columbus,Furniture
PJ-18835,40,13,1220.09,93.85307692307691,1210.0521399999986,At Risk,2018-11-21,Murfreesboro,Office Supplies
EH-14005,3,11,1219.53,110.86636363636363,1203.3242399999995,At Risk,2018-12-28,Denver,Office Supplies
CD-12280,43,13,1205.584,92.73723076923078,1202.8413000000007,At Risk,2018-11-18,Seattle,Office Supplies
EK-13795,45,4,1303.478,325.8695,1195.7407199999998,At Risk,2018-11-16,Santa Ana,Office Supplies
MD-17860,37,8,1204.91,150.61375,1194.791570000002,At Risk,2018-11-24,Indianapolis,Office Supplies
EB-14170,83,7,1186.326,169.47514285714286,1191.9500500000004,At Risk,2018-10-09,Wilmington,Office Supplies
BP-11230,40,6,1181.49,196.915,1188.5061240000007,At Risk,2018-11-21,Spokane,Furniture
JL-15130,9,12,1214.956,101.24633333333333,1178.2750700000013,At Risk,2018-12-22,Houston,Office Supplies
CG-12520,339,5,1148.7800000000002,229.75600000000003,1174.8893899999994,At Risk,2018-01-26,Henderson,Furniture
DB-13660,13,10,1155.202,115.5202,1172.7328099999997,At Risk,2018-12-18,Oceanside,Office Supplies
DC-13285,24,7,1174.618,167.8025714285714,1170.7074700000012,At Risk,2018-12-07,Cottage Grove,Office Supplies
AB-10165,26,14,1113.838,79.55985714285714,1169.0480700000016,At Risk,2018-12-05,Los Angeles,Office Supplies
NP-18685,407,6,1164.73,194.12166666666667,1163.0057099999997,At Risk,2017-11-19,Niagara Falls,Office Supplies
DP-13165,812,4,1058.616,264.654,1161.5644999999988,At Risk,2016-10-10,New York City,Office Supplies
RD-19810,15,16,1137.616,71.101,1161.1830499999992,At Risk,2018-12-16,Los Angeles,Office Supplies
AT-10435,22,8,1166.0720000000001,145.75900000000001,1150.5286600000006,At Risk,2018-12-09,Los Angeles,Office Supplies
KC-16675,58,7,1146.05,163.72142857142856,1147.5021600000014,At Risk,2018-11-03,Seattle,Office Supplies
PC-19000,882,3,1061.488,353.82933333333335,1144.9907799999999,At Risk,2016-08-01,Los Angeles,Office Supplies
CW-11905,23,11,1136.592,103.32654545454547,1136.241190000001,At Risk,2018-12-08,Huntsville,Office Supplies
DV-13045,20,9,1119.483,124.387,1127.9419239999982,At Risk,2018-12-11,Los Angeles,Furniture
TM-21490,131,4,1094.6779999999999,273.66949999999997,1121.7093999999993,At Risk,2018-08-22,Oklahoma City,Furniture
JO-15550,216,11,1090.838,99.1670909090909,1107.7890890000012,At Risk,2018-05-29,Chester,Office Supplies
DW-13195,70,9,1080.751,120.08344444444444,1105.017217999999,At Risk,2018-10-22,Houston,Furniture
SW-20245,82,10,1085.078,108.5078,1096.4083649999989,At Risk,2018-10-10,Stockton,Office Supplies
DB-13360,265,6,1081.466,180.24433333333332,1086.13314,At Risk,2018-04-10,New York City,Office Supplies
AR-10345,112,5,1055.694,211.1388,1076.580290000001,At Risk,2018-09-10,Lawrence,Furniture
TC-21145,107,4,1038.26,259.565,1074.7594999999988,At Risk,2018-09-15,Lakewood,Furniture
AA-10375,20,15,1056.39,70.426,1070.9764099999995,At Risk,2018-12-11,Mesa,Office Supplies
JC-15385,176,4,1058.108,264.527,1070.9446399999981,At Risk,2018-07-08,Kent,Office Supplies
LS-17200,97,14,1010.2560000000001,72.16114285714286,1059.8834400000003,At Risk,2018-09-25,Skokie,Office Supplies
JW-15955,6,10,1049.2379999999998,104.92379999999999,1054.6631099999988,At Risk,2018-12-25,Oakland,Office Supplies
DH-13675,776,11,1043.096,94.8269090909091,1051.499062000001,At Risk,2016-11-15,Quincy,Office Supplies
PO-19195,87,10,1056.858,105.6858,1049.4380749999996,At Risk,2018-10-05,Naperville,Office Supplies
MK-18160,241,11,1031.602,93.78200000000001,1044.1156910000004,At Risk,2018-05-04,Jacksonville,Office Supplies
EM-14095,114,10,1041.0420000000001,104.10420000000002,1041.6711750000004,At Risk,2018-09-08,Los Angeles,Office Supplies
BG-11740,58,7,1006.356,143.76514285714285,1040.83896,At Risk,2018-11-03,Philadelphia,Furniture
VS-21820,222,8,1055.981,131.997625,1026.08522,At Risk,2018-05-23,Los Angeles,Office Supplies
RB-19330,69,6,1008.1959999999999,168.03266666666664,1025.3845499999984,At Risk,2018-10-23,Philadelphia,Office Supplies
VP-21730,31,5,993.9019999999999,198.7804,1020.4216700000007,At Risk,2018-11-30,Las Vegas,Office Supplies
SW-20350,163,6,1019.044,169.84066666666666,1016.0327699999987,At Risk,2018-07-21,Detroit,Office Supplies
TH-21235,118,13,1022.201,78.63084615384615,1013.7326720000004,At Risk,2018-09-04,Dallas,Office Supplies
SM-20905,607,6,1043.041,173.84016666666665,1006.6567299999988,At Risk,2017-05-03,Newark,Technology
LS-17245,35,12,1008.1360000000001,84.01133333333334,1001.7690819999998,At Risk,2018-11-26,Gladstone,Office Supplies
BP-11050,84,7,983.42,140.48857142857142,995.7489199999991,At Risk,2018-10-08,Cranston,Office Supplies
KB-16600,2,9,983.922,109.32466666666667,990.8293400000002,At Risk,2018-12-29,Houston,Office Supplies
JS-15685,43,9,990.1959999999999,110.02177777777777,990.0790699999991,At Risk,2018-11-18,Los Angeles,Office Supplies
HR-14770,14,5,940.588,188.11759999999998,981.2391700000007,At Risk,2018-12-17,Los Angeles,Office Supplies
MO-17500,73,5,922.487,184.4974,979.3763800000006,At Risk,2018-10-19,New York City,Furniture
RD-19930,43,10,970.9420000000001,97.09420000000001,972.8918199999993,At Risk,2018-11-18,Austin,Office Supplies
EB-13840,91,7,964.448,137.77828571428572,968.16067,At Risk,2018-10-01,Seattle,Office Supplies
CS-12490,425,8,970.1105,121.2638125,965.95912,At Risk,2017-11-01,Conroe,Office Supplies
EB-13930,162,7,944.6000000000001,134.94285714285715,965.67384,At Risk,2018-07-22,San Francisco,Office Supplies
TS-21340,227,12,974.7819999999999,81.23183333333333,963.0656280000013,At Risk,2018-05-18,Houston,Office Supplies
JF-15295,226,14,955.124,68.22314285714286,962.8877100000002,At Risk,2018-05-19,Seattle,Office Supplies
RC-19825,370,10,966.409,96.6409,959.24365,At Risk,2017-12-26,Chicago,Office Supplies
AC-10420,233,5,925.8,185.16,958.5451100000012,At Risk,2018-05-12,San Francisco,Office Supplies
JH-15910,42,9,959.477,106.60855555555555,957.6308799999991,At Risk,2018-11-19,Los Angeles,Office Supplies
AB-10150,42,12,966.71,80.55916666666667,951.9615880000002,At Risk,2018-11-19,Long Beach,Office Supplies
SK-19990,9,5,883.409,176.6818,948.2773300000001,At Risk,2018-12-22,Fairfield,Office Supplies
SS-20875,121,15,964.636,64.30906666666667,944.3630399999987,At Risk,2018-09-01,Dallas,Office Supplies
BS-11800,266,8,949.4300000000001,118.67875000000001,942.1535049999999,At Risk,2018-04-09,New York City,Office Supplies
RP-19270,497,12,954.6452,79.55376666666668,940.9708239999999,At Risk,2017-08-21,Riverside,Office Supplies
MF-17665,422,8,937.039,117.129875,933.5811300000003,At Risk,2017-11-04,Toledo,Office Supplies
EM-13960,152,6,933.704,155.61733333333333,931.0577999999992,At Risk,2018-08-01,Philadelphia,Office Supplies
EH-14185,106,8,923.884,115.4855,928.8697650000004,At Risk,2018-09-16,Decatur,Office Supplies
AB-10015,416,6,886.156,147.69266666666667,924.0685200000007,At Risk,2017-11-10,Seattle,Office Supplies
AB-10255,167,14,914.5319999999999,65.32371428571427,923.7901100000004,At Risk,2018-07-17,Lorain,Office Supplies
RF-19840,7,10,938.862,93.8862,922.0858799999992,At Risk,2018-12-24,New York City,Office Supplies
HZ-14950,36,6,886.52,147.75333333333333,921.8788000000001,At Risk,2018-11-25,Columbus,Furniture
KD-16615,290,7,907.158,129.594,920.8008549999994,At Risk,2018-03-16,Scottsdale,Office Supplies
PH-18790,71,2,729.648,364.824,914.2053400000008,At Risk,2018-10-21,Lakeland,Furniture
CG-12040,50,9,904.4680000000001,100.49644444444445,911.6078399999992,At Risk,2018-11-11,Philadelphia,Office Supplies
JB-15925,737,8,900.552,112.569,908.3096800000001,At Risk,2016-12-24,Dublin,Office Supplies
KB-16405,118,9,908.821,100.98011111111111,906.5199600000001,At Risk,2018-09-04,Apple Valley,Office Supplies
DP-13000,127,15,897.524,59.83493333333333,901.7585999999997,At Risk,2018-08-26,New Albany,Office Supplies
JF-15490,122,14,890.95,63.63928571428572,900.5566799999988,At Risk,2018-08-31,Seattle,Office Supplies
CS-12130,490,7,884.64,126.37714285714286,892.5532499999998,At Risk,2017-08-28,Los Angeles,Office Supplies
AF-10885,416,7,861.565,123.0807142857143,879.5049150000007,At Risk,2017-11-10,Louisville,Office Supplies
RH-19555,520,3,740.382,246.79399999999998,866.1110799999992,At Risk,2017-07-29,Tallahassee,Office Supplies
MS-17980,27,11,855.116,77.73781818181818,855.5483460000003,At Risk,2018-12-04,Dallas,Office Supplies
JM-15655,9,12,864.947,72.07891666666667,854.3276120000005,At Risk,2018-12-22,Bridgeton,Office Supplies
VF-21715,14,11,847.944,77.08581818181818,853.1804260000007,At Risk,2018-12-17,Columbus,Office Supplies
JC-16105,58,9,858.576,95.39733333333334,849.6832400000001,At Risk,2018-11-03,Durham,Office Supplies
AH-10585,22,5,738.504,147.70080000000002,846.7350599999996,At Risk,2018-12-09,Chicago,Furniture
DK-13150,11,5,797.832,159.5664,844.9128999999994,At Risk,2018-12-20,Decatur,Office Supplies
TB-21355,147,13,834.328,64.17907692307692,843.6733799999995,At Risk,2018-08-06,New York City,Office Supplies
BM-11575,101,10,808.162,80.81620000000001,843.6651599999984,At Risk,2018-09-21,New York City,Furniture
VG-21790,155,8,846.01,105.75125,839.0858499999996,At Risk,2018-07-29,San Diego,Office Supplies
CS-12175,233,8,844.4580000000001,105.55725000000001,836.2638399999996,At Risk,2018-05-12,Columbia,Office Supplies
EH-13990,406,8,825.9499999999999,103.24374999999999,828.7377549999999,At Risk,2017-11-20,Roswell,Office Supplies
EH-13945,218,17,684.1709999999999,40.24535294117646,824.2962600000011,At Risk,2018-05-27,Los Angeles,Office Supplies
TB-21190,50,4,816.1740000000001,204.04350000000002,822.9730799999996,At Risk,2018-11-11,Fayetteville,Furniture
AS-10630,93,12,833.398,69.44983333333333,821.8402100000006,At Risk,2018-09-29,Pasadena,Office Supplies
BF-11275,58,4,791.9899999999999,197.99749999999997,814.8302999999997,At Risk,2018-11-03,Tucson,Office Supplies
ML-18040,80,4,742.082,185.5205,808.7018300000001,At Risk,2018-10-12,Albuquerque,Office Supplies
AM-10360,29,12,814.012,67.83433333333333,804.431390000001,At Risk,2018-12-02,Grand Prairie,Office Supplies
SC-20575,93,6,799.798,133.29966666666667,803.2874599999997,At Risk,2018-09-29,Mishawaka,Office Supplies
HG-14845,55,10,785.628,78.56280000000001,802.3754539999986,At Risk,2018-11-06,Lake Charles,Office Supplies
MC-17635,190,8,795.154,99.39425,794.6245399999996,At Risk,2018-06-24,Saint Louis,Office Supplies
MG-17890,100,13,776.384,59.72184615384616,790.0166399999999,At Risk,2018-09-22,Clinton,Office Supplies
LP-17080,41,9,756.606,84.06733333333334,773.9419999999998,At Risk,2018-11-20,San Francisco,Office Supplies
IG-15085,72,7,744.574,106.36771428571429,766.7617100000004,At Risk,2018-10-20,San Diego,Office Supplies
SF-20065,60,9,763.5459999999999,84.83844444444443,764.5803500000001,At Risk,2018-11-01,Philadelphia,Office Supplies
Dl-13600,120,6,755.602,125.93366666666667,763.6893399999998,At Risk,2018-09-02,Pasadena,Office Supplies
BE-11455,482,10,748.026,74.8026,759.4244679999995,At Risk,2017-09-05,Olathe,Office Supplies
SW-20755,535,8,758.6959999999999,94.83699999999999,759.0274899999989,At Risk,2017-07-14,New York City,Office Supplies
MM-18280,86,12,775.414,64.61783333333334,755.4445199999999,At Risk,2018-10-06,Quincy,Office Supplies
HM-14980,248,7,736.276,105.18228571428571,752.4391800000003,At Risk,2018-04-27,New York City,Office Supplies
HE-14800,13,8,755.462,94.43275,752.1975099999988,At Risk,2018-12-18,Chicago,Furniture
TC-21535,5,10,742.5580000000001,74.25580000000001,747.7333399999999,At Risk,2018-12-26,Arlington,Office Supplies
PB-18805,26,10,740.356,74.0356,743.6057199999999,At Risk,2018-12-05,Salt Lake City,Office Supplies
BK-11260,78,16,659.1379999999999,41.196124999999995,742.7588400000001,At Risk,2018-10-14,New York City,Office Supplies
PA-19060,104,7,729.408,104.20114285714286,739.6978600000003,At Risk,2018-09-18,Orland Park,Office Supplies
BB-10990,106,8,744.3399999999999,93.04249999999999,728.2212399999985,At Risk,2018-09-16,Inglewood,Office Supplies
JJ-15445,484,6,709.178,118.19633333333333,716.26313,At Risk,2017-09-03,Los Angeles,Office Supplies
JD-16060,301,6,695.442,115.907,702.6619800000004,At Risk,2018-03-05,San Francisco,Office Supplies
TR-21325,194,7,675.9419999999999,96.56314285714284,687.4763100000004,At Risk,2018-06-20,Belleville,Office Supplies
RR-19315,20,4,615.932,153.983,686.0979800000001,At Risk,2018-12-11,San Francisco,Furniture
RE-19450,303,6,666.52,111.08666666666666,676.1390400000001,At Risk,2018-03-03,Dallas,Office Supplies
BD-11770,328,10,658.466,65.8466,668.2709240000004,At Risk,2018-02-06,Houston,Office Supplies
AG-10330,9,9,660.972,73.44133333333333,667.6513400000005,At Risk,2018-12-22,Stockton,Office Supplies
AC-10660,283,6,657.316,109.55266666666667,659.4366199999995,At Risk,2018-03-23,Huntsville,Office Supplies
AW-10840,21,8,649.376,81.172,656.2015199999988,At Risk,2018-12-10,Allen,Office Supplies
RC-19960,111,8,652.644,81.5805,656.0674399999996,At Risk,2018-09-11,Columbus,Office Supplies
CD-11980,55,6,639.766,106.62766666666666,654.212350000001,At Risk,2018-11-06,Tyler,Office Supplies
MR-17545,126,6,639.178,106.52966666666667,651.6500600000004,At Risk,2018-08-27,Philadelphia,Office Supplies
LO-17170,3,9,644.35,71.59444444444445,650.4336799999994,At Risk,2018-12-28,La Quinta,Furniture
JB-16000,44,7,644.1188,92.01697142857142,634.6085999999997,At Risk,2018-11-17,Brownsville,Office Supplies
PB-19105,58,5,688.324,137.66479999999999,634.1755500000005,At Risk,2018-11-03,Evanston,Office Supplies
SS-20515,492,6,613.4,102.23333333333333,629.0456400000006,At Risk,2017-08-26,Louisville,Office Supplies
MZ-17335,31,6,593.606,98.93433333333333,613.2116400000001,At Risk,2018-11-30,San Diego,Office Supplies
CM-11935,708,4,565.392,141.348,611.8403600000005,At Risk,2017-01-22,Fayetteville,Furniture
BT-11440,561,7,603.876,86.268,607.3753799999992,At Risk,2017-06-18,Littleton,Furniture
DL-13330,58,8,585.02,73.1275,597.4435999999992,At Risk,2018-11-03,Las Cruces,Office Supplies
BF-10975,92,13,599.798,46.13830769230769,590.8264800000004,At Risk,2018-09-30,Charlotte,Office Supplies
CS-12460,28,6,550.644,91.774,568.46918,At Risk,2018-12-03,Columbus,Office Supplies
NK-18490,71,11,572.048,52.004363636363635,564.4525600000006,At Risk,2018-10-21,Seattle,Office Supplies
CS-11860,163,7,537.632,76.80457142857142,554.9173399999996,At Risk,2018-07-21,Jacksonville,Office Supplies
AP-10720,42,10,545.932,54.5932,533.6648200000004,At Risk,2018-11-19,New York City,Office Supplies
JH-15820,175,8,528.91,66.11375,516.9889100000007,At Risk,2018-07-09,Kent,Office Supplies
AJ-10960,75,5,629.2479999999999,125.84959999999998,513.8752100000004,At Risk,2018-10-17,Rochester,Office Supplies
AS-10240,193,10,503.968,50.3968,503.5619000000006,At Risk,2018-06-21,Tampa,Office Supplies
AY-10555,15,10,497.014,49.7014,502.1017800000006,At Risk,2018-12-16,Oceanside,Furniture
TT-21265,407,3,439.5,146.5,501.6609800000001,At Risk,2017-11-19,Los Angeles,Office Supplies
MS-17530,435,7,475.65599999999995,67.95085714285713,496.96457000000026,At Risk,2017-10-22,San Diego,Furniture
RB-19570,26,9,528.546,58.72733333333334,486.7408100000004,At Risk,2018-12-05,Columbus,Office Supplies
EC-14050,54,7,461.914,65.98771428571429,484.9320200000002,At Risk,2018-11-07,New York City,Office Supplies
CR-12625,471,4,475.9,118.975,469.7902500000005,At Risk,2017-09-16,Lakewood,Office Supplies
JS-15940,464,8,469.169,58.646125,463.7330600000004,At Risk,2017-09-23,Park Ridge,Office Supplies
ST-20530,126,12,433.34000000000003,36.11166666666667,461.83166999999963,At Risk,2018-08-27,Parma,Office Supplies
JD-16015,113,11,385.43,35.03909090909091,440.11568999999986,At Risk,2018-09-09,Chicago,Office Supplies
KM-16660,16,9,453.538,50.39311111111111,439.5282500000004,At Risk,2018-12-15,Roswell,Office Supplies
BD-11635,10,5,582.646,116.52919999999999,439.29242000000033,At Risk,2018-12-21,Bowling Green,Office Supplies
DL-12865,101,7,444.024,63.432,436.92455999999993,At Risk,2018-09-21,Cincinnati,Office Supplies
KW-16570,771,5,449.096,89.8192,419.32857999999993,At Risk,2016-11-20,Clarksville,Furniture
SS-20590,433,9,418.49,46.49888888888889,407.9245100000002,At Risk,2017-10-24,Seattle,Office Supplies
BT-11485,660,3,415.19599999999997,138.39866666666666,407.31756000000047,At Risk,2017-03-11,Clinton,Office Supplies
VG-21805,492,5,418.432,83.6864,402.0537800000002,At Risk,2017-08-26,Virginia Beach,Office Supplies
BW-11065,213,3,385.516,128.50533333333334,401.1925000000002,At Risk,2018-06-01,Raleigh,Office Supplies
NF-18475,526,4,377.16200000000003,94.29050000000001,390.5390599999999,At Risk,2017-07-23,Rockford,Office Supplies
VM-21835,118,8,380.69,47.58625,381.39376000000004,At Risk,2018-09-04,Newark,Office Supplies
MS-17830,453,5,370.348,74.06960000000001,380.5975000000004,At Risk,2017-10-04,Laredo,Furniture
MH-17440,377,9,400.016,44.446222222222225,380.5002600000002,At Risk,2017-12-19,New York City,Office Supplies
JK-15325,288,4,383.812,95.953,374.0698400000004,At Risk,2018-03-18,Dallas,Office Supplies
HJ-14875,127,6,358.1,59.68333333333334,359.0578299999999,At Risk,2018-08-26,Jacksonville,Office Supplies
LS-17230,777,6,368.88000000000005,61.48000000000001,358.0648400000001,At Risk,2016-11-14,Dover,Office Supplies
EM-14200,159,4,366.822,91.7055,356.77916000000005,At Risk,2018-07-25,Virginia Beach,Office Supplies
